cell_id,Gate
1,1
2,1
3,1
4,0
5,1
25,1
26,1
28,1
30,1
32,1
34,0
36,1
38,1
39,1
41,0
43,1
45,1
47,1
49,1
52,1
53,1
55,1
57,1
59,1
62,1
64,1
65,1
67,1
69,1
71,1
73,1
77,1
78,1
79,1
81,0
83,1
86,1
88,1
92,1
94,0
97,1
99,1
100,0
101,0
104,1
106,1
108,0
109,1
111,1
113,1
115,1
117,1
118,0
120,1
122,0
123,1
127,1
128,1
129,1
130,1
133,1
136,1
139,1
146,0
147,1
148,1
149,1
150,1
153,1
158,1
159,1
160,1
161,1
162,1
163,1
170,1
171,1
172,1
174,1
177,1
181,1
182,1
183,1
184,0
185,1
186,0
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,0
200,1
201,1
202,1
203,0
204,0
205,0
206,1
207,0
208,1
209,0
210,1
211,0
212,1
213,0
214,0
215,1
216,1
217,0
218,1
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,1
234,0
235,1
236,1
237,0
238,1
239,0
240,0
241,1
242,1
243,1
244,0
245,0
246,0
247,0
248,0
249,0
300,0
301,1
302,0
303,1
304,1
305,1
306,1
307,1
308,0
309,1
310,1
311,1
312,0
313,0
314,1
315,1
316,0
317,1
318,0
319,0
320,1
321,1
322,1
323,1
324,1
325,0
326,0
327,1
328,0
329,1
330,1
331,1
332,1
333,1
334,1
335,0
336,0
337,1
338,1
339,0
340,1
341,1
342,0
343,1
344,0
345,0
346,0
347,1
348,1
349,1
350,1
351,1
352,1
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,1
362,0
363,0
364,0
365,0
366,1
367,0
368,1
369,0
370,1
371,1
372,1
373,1
374,1
375,1
376,0
377,0
378,0
379,1
380,1
381,0
382,0
383,0
384,1
385,0
386,1
387,1
388,1
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,1
397,1
398,0
399,1
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,1
409,1
410,0
411,1
412,0
413,1
414,1
415,0
416,0
417,1
418,1
419,0
420,0
421,1
422,1
423,1
424,1
425,1
426,1
427,0
428,1
429,1
430,1
431,1
432,0
433,1
434,0
435,1
436,1
437,1
438,1
439,1
440,1
441,1
442,0
443,0
444,0
445,1
446,1
447,1
448,1
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,1
461,0
462,1
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,1
475,0
476,0
477,1
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
498,1
499,0
500,1
501,1
502,0
503,0
510,1
512,0
513,0
514,0
515,0
516,0
517,0
524,0
525,0
526,0
527,0
528,0
529,0
536,0
537,0
538,0
539,1
540,0
541,0
548,1
549,0
550,0
551,0
552,0
553,0
560,0
561,0
562,1
563,0
564,0
565,1
569,0
571,0
573,1
575,0
576,0
577,0
578,0
582,0
584,1
586,0
588,1
590,0
591,0
595,0
596,0
597,0
598,1
599,1
600,0
601,0
602,0
603,1
604,0
605,0
606,0
607,0
608,1
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,1
634,0
635,1
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,1
646,1
647,1
648,0
649,0
650,1
651,0
652,1
653,0
654,1
655,0
656,0
657,1
658,0
659,0
660,0
661,1
662,1
663,0
664,0
665,0
666,0
667,1
668,1
669,0
670,0
671,0
672,0
673,0
674,0
675,1
676,0
677,0
678,0
679,0
680,1
681,0
682,0
683,0
684,0
685,0
686,1
687,0
688,0
689,0
690,0
691,0
692,1
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,1
705,0
706,0
707,0
708,1
709,0
710,0
711,0
712,0
713,1
714,1
715,1
716,0
717,1
718,0
719,0
720,1
721,0
722,0
723,1
724,1
725,1
726,1
727,0
728,1
729,1
730,1
731,0
732,1
733,1
734,1
735,0
736,0
737,1
738,0
739,1
740,1
741,0
742,1
743,1
744,0
745,1
746,1
747,0
748,1
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,1
763,1
764,1
765,0
766,0
767,1
768,1
769,1
770,1
771,0
772,1
773,1
774,1
775,1
776,1
777,0
778,0
779,1
780,1
781,0
782,1
783,1
784,1
785,0
786,0
787,1
788,1
789,1
790,1
791,1
792,0
793,1
794,1
795,1
796,1
797,0
798,1
799,1
800,1
801,1
802,1
803,1
807,1
